,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
8386,TXN_3755657,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-24
8395,TXN_3147874,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,UNKNOWN
8396,TXN_5279293,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-11
8397,TXN_3488082,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-12
8398,TXN_3342106,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-01-14
8400,TXN_1967032,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-12
8403,TXN_3632558,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-10
8406,TXN_3543930,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-10-10
8410,TXN_5747509,Cookie,2.0,1.0,2.0,Cash,In-store,2023-10-30
8412,TXN_9012517,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-10-21
8414,TXN_5303092,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-05-05
8416,TXN_3865641,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-09-15
8417,TXN_1049697,Tea,3.0,1.5,4.5,Cash,In-store,2023-10-08
8419,TXN_6568307,Coffee,1.0,2.0,2.0,Cash,In-store,2023-07-16
8420,TXN_8281347,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-08-11
8421,TXN_8353202,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-14
8422,TXN_7377398,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-02-26
8423,TXN_6915068,Juice,2.0,3.0,6.0,Cash,In-store,2023-11-26
8425,TXN_1983422,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-06-26
8427,TXN_5572520,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-05-14
8436,TXN_3641356,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-07-26
8438,TXN_3645818,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-18
8440,TXN_1970180,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-02
8441,TXN_5415223,Tea,2.0,1.5,3.0,Cash,In-store,2023-09-02
8442,TXN_4777601,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-18
8445,TXN_7497122,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-23
8449,TXN_1998143,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-12-10
8451,TXN_1256513,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-02-21
8453,TXN_9432758,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02
8455,TXN_7174856,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-03
8461,TXN_7325508,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-05-27
8467,TXN_8469087,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-11-06
8468,TXN_5556985,Juice,3.0,3.0,9.0,Digital Wallet,In-store,ERROR
8471,TXN_8783484,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-11-20
8472,TXN_9599703,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-25
8476,TXN_5445994,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-06-11
8483,TXN_5468153,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-15
8484,TXN_9363711,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-11-23
8485,TXN_6845073,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-04-05
8487,TXN_1691313,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-17
8492,TXN_5425668,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-04-09
8494,TXN_7349681,Salad,1.0,5.0,5.0,Cash,In-store,2023-08-09
8496,TXN_2101934,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-11-27
8499,TXN_9205425,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-16
8500,TXN_9306482,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-01-16
8505,TXN_4734366,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-20
8514,TXN_4130343,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-12-08
8520,TXN_6090715,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-14
8525,TXN_7155957,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-02-22
8526,TXN_4350828,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-16
8530,TXN_4970127,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-12-09
8531,TXN_9567719,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-01-24
8535,TXN_1084010,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-08-11
8538,TXN_4742049,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-10
8549,TXN_6769554,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-02-06
8552,TXN_2614633,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-04-23
8556,TXN_3399636,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-07
8557,TXN_8587529,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-07-09
8559,TXN_6945985,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-02-13
8560,TXN_4117627,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-06-22
8565,TXN_9061106,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-04
8569,TXN_6113724,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-26
8571,TXN_2381411,Coffee,5.0,2.0,10.0,Cash,In-store,2023-07-30
8575,TXN_4623468,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,UNKNOWN
8577,TXN_9178545,Juice,4.0,3.0,12.0,Cash,In-store,2023-01-24
8578,TXN_8535886,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-05-13
8582,TXN_6926855,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-01-12
8583,TXN_9869593,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-03
8586,TXN_5332773,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-05-04
8588,TXN_7508715,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-12-11
8589,TXN_9728789,Cookie,3.0,1.0,3.0,Cash,In-store,2023-03-29
8590,TXN_8061866,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-12-13
8594,TXN_8627017,Tea,4.0,1.5,6.0,Cash,In-store,2023-01-28
8599,TXN_4096757,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-07-20
8602,TXN_2890321,Tea,3.0,1.5,4.5,Cash,In-store,2023-06-13
8607,TXN_2515796,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-02-06
8608,TXN_2369294,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-09-07
8609,TXN_9444736,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-23
8612,TXN_1993675,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-01-09
8613,TXN_7754136,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-07-12
8614,TXN_4873173,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-10-08
8615,TXN_7221126,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-11
8618,TXN_5079166,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-04-15
8623,TXN_6419344,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-26
8624,TXN_3669068,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-01-17
8625,TXN_2201248,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-07-20
8631,TXN_9737509,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-11-27
8632,TXN_8749404,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-12-16
8635,TXN_6411385,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-06-06
8637,TXN_4768744,Tea,5.0,1.5,7.5,Cash,In-store,2023-05-14
8638,TXN_5260646,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-11-18
8639,TXN_2393219,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-12-27
8640,TXN_4544172,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-05-20
8645,TXN_8661276,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-01-07
8646,TXN_5974796,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-11-09
8648,TXN_5452978,Salad,2.0,5.0,10.0,Cash,In-store,2023-04-10
8657,TXN_4887189,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-07-19
8658,TXN_7687146,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-12-02
8659,TXN_9728414,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-01-11
8661,TXN_7589318,Cake,4.0,3.0,12.0,Cash,In-store,2023-09-21
8666,TXN_8732269,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-01-11
8668,TXN_3758250,Salad,3.0,5.0,15.0,Cash,In-store,2023-09-08
8674,TXN_8196921,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-05-19
8676,TXN_3771902,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-03-31
8680,TXN_3779320,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-03-27
8682,TXN_9789876,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-09-05
8687,TXN_5992166,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-10-01
8688,TXN_6895165,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-02-18
8692,TXN_6241505,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-11-20
8695,TXN_4682737,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-02-03
8697,TXN_9061471,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-13
8699,TXN_8410979,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-05-02
8701,TXN_8014289,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-12-04
8703,TXN_8628615,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-08-03
8704,TXN_2648236,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-09-10
8708,TXN_5863650,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-08-09
8710,TXN_1292476,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-07
8716,TXN_5808749,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-01-25
8721,TXN_2168513,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-02-09
8723,TXN_7248722,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-04-06
8725,TXN_1850339,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-01-17
8727,TXN_4551353,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-08-17
8735,TXN_6744096,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-11-15
8738,TXN_5188843,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-02-06
8739,TXN_4821343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-16
8740,TXN_4988100,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,ERROR
8741,TXN_7791428,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-10
8743,TXN_8404563,Tea,1.0,1.5,1.5,Cash,In-store,2023-01-22
8744,TXN_8942133,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-10-04
8750,TXN_2851446,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-10-08
8751,TXN_8359693,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-23
8755,TXN_6963106,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-06-01
8759,TXN_1899827,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-06-24
8763,TXN_9157625,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-02-10
8767,TXN_5433077,Cake,4.0,3.0,12.0,Cash,In-store,2023-11-29
8775,TXN_7954416,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-06-04
8776,TXN_7845656,Juice,3.0,3.0,9.0,Credit Card,Takeaway,UNKNOWN
8777,TXN_7421687,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-11-18
8778,TXN_2444134,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-01-16
8780,TXN_1903825,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-01
8781,TXN_4267136,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-02
8789,TXN_7187140,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-05-25
8793,TXN_3053494,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-11
8796,TXN_7568175,Salad,1.0,5.0,5.0,Cash,In-store,2023-11-06
8798,TXN_8843061,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-11-10
8800,TXN_7079566,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-20
8801,TXN_3937788,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-06-27
8803,TXN_8343414,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-02-28
8805,TXN_4801327,Cake,5.0,3.0,15.0,Cash,In-store,2023-02-03
8807,TXN_6025054,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-10
8809,TXN_9929033,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-02-17
8811,TXN_7495804,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-24
8822,TXN_8183734,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-25
8824,TXN_2785654,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-02-21
8826,TXN_1121833,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-03-16
8830,TXN_1512159,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-11-25
8832,TXN_4566950,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-09-29
8838,TXN_2486026,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-03-26
8840,TXN_3219378,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-12-04
8841,TXN_6372515,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-22
8844,TXN_4745933,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-11-05
8846,TXN_6994245,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-12-30
8849,TXN_8103630,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-08
8852,TXN_3252542,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-22
8855,TXN_1283149,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-23
8856,TXN_6822426,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-27
8857,TXN_8210816,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-08-12
8858,TXN_5896728,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-10-06
8859,TXN_4407308,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-09-19
8860,TXN_7710078,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-05
8862,TXN_6016707,Juice,1.0,3.0,3.0,Cash,In-store,2023-06-27
8866,TXN_7821478,Cake,4.0,3.0,12.0,Cash,In-store,2023-05-24
8868,TXN_1465364,Tea,4.0,1.5,6.0,Digital Wallet,In-store,ERROR
8870,TXN_4049270,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-07-28
8872,TXN_3377626,Cookie,5.0,1.0,5.0,Cash,In-store,2023-07-23
8878,TXN_4982165,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-04-12
8885,TXN_1581562,Coffee,2.0,2.0,4.0,Cash,In-store,2023-01-01
8888,TXN_6467796,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-10-25
8891,TXN_2716560,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-29
8892,TXN_4141941,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-05-18
8893,TXN_4633505,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-08-25
8897,TXN_5129701,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-09
8898,TXN_7021592,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-01
8901,TXN_5618631,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-12-21
8902,TXN_6496379,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-12-24
8904,TXN_2386202,Salad,4.0,5.0,20.0,Cash,In-store,2023-01-22
8906,TXN_9190061,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-06-14
8910,TXN_2495471,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-10-22
8913,TXN_7195393,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-24
8914,TXN_8022892,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-08-07
8915,TXN_4298189,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-13
8920,TXN_3541304,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-04-22
8926,TXN_3007866,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-04-14
8931,TXN_5811766,Cake,5.0,3.0,15.0,Digital Wallet,In-store,UNKNOWN
8932,TXN_2848421,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-08-07
8938,TXN_3426338,Salad,1.0,5.0,5.0,Cash,In-store,2023-07-31
8944,TXN_6014389,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-07-21
8945,TXN_7358729,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-02-25
8946,TXN_9815521,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-05-26
8949,TXN_1950187,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-04-13
8954,TXN_5835004,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-04-14
8958,TXN_2786231,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-08-17
8959,TXN_3803063,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-11-23
8960,TXN_4262451,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-16
8962,TXN_1231366,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-11-28
8964,TXN_2713279,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-02-12
8965,TXN_4247602,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-07-13
8967,TXN_7258784,Coffee,4.0,2.0,8.0,Cash,In-store,2023-09-21
8976,TXN_6643922,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-06-24
8978,TXN_4728936,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-02-27
8979,TXN_6386388,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-05-21
8981,TXN_6377838,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-19
8983,TXN_7719510,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-14
8984,TXN_7908153,Cookie,3.0,1.0,3.0,Cash,In-store,2023-01-19
8985,TXN_3083412,Coffee,5.0,2.0,10.0,Credit Card,In-store,UNKNOWN
8987,TXN_5391160,Juice,2.0,3.0,6.0,Cash,In-store,2023-03-09
8990,TXN_1985223,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-21
8991,TXN_2944460,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-04-16
8994,TXN_2887257,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-08-27
8995,TXN_3986876,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-11-06
8998,TXN_4464373,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-04-22
9006,TXN_8795794,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-02-13
9013,TXN_7246683,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-05-17
9015,TXN_3691228,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-10-26
9022,TXN_8105705,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-10-17
9025,TXN_2126034,Coffee,4.0,2.0,8.0,Cash,In-store,2023-10-30
9030,TXN_7480853,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-07
9033,TXN_5531648,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-01-23
9035,TXN_9938977,Cake,5.0,3.0,15.0,Cash,In-store,2023-12-18
9038,TXN_3326626,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-26
9039,TXN_4843989,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-30
9040,TXN_6606514,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-06-25
9043,TXN_9438576,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-05-05
9046,TXN_3951552,Salad,2.0,5.0,10.0,Cash,In-store,2023-03-25
9055,TXN_1875220,Tea,3.0,1.5,4.5,Cash,In-store,2023-03-07
9060,TXN_1899114,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-05
9061,TXN_2625388,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-09
9062,TXN_7153665,Salad,5.0,5.0,25.0,Cash,In-store,2023-07-31
9063,TXN_9161256,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-01
9070,TXN_1372003,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-10-13
9074,TXN_2119809,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-04-21
9082,TXN_5114283,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-28
9090,TXN_8492074,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-11-12
9093,TXN_1180397,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-05
9094,TXN_4747863,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-10-04
9096,TXN_5127984,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-11-12
9100,TXN_1196223,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-14
9102,TXN_9639089,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-05-14
9105,TXN_8872715,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,UNKNOWN
9107,TXN_5506097,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-05-04
9112,TXN_5401244,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-07-08
9118,TXN_8365857,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-06
9119,TXN_9349657,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-14
9122,TXN_1161606,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-20
9124,TXN_7565894,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-07-15
9127,TXN_9277276,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-09-15
9128,TXN_1576076,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-10-07
9132,TXN_4579086,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-07-20
9136,TXN_3587916,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-09
9138,TXN_9080521,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-24
9140,TXN_9648941,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-06-30
9141,TXN_9989719,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-26
9146,TXN_2264883,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-24
9164,TXN_6862603,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-04-17
9166,TXN_9852820,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-08-27
9168,TXN_2062604,Coffee,2.0,2.0,4.0,Cash,In-store,ERROR
9169,TXN_9531812,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-02-04
9176,TXN_2119373,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-06-30
9177,TXN_6803555,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
9183,TXN_2086557,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-01-13
9191,TXN_4502922,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-06-23
9192,TXN_4554194,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-10-04
9194,TXN_2539469,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-24
9195,TXN_2764544,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-02
9200,TXN_3116803,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-09-10
9202,TXN_7403963,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-07-27
9215,TXN_4966750,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-12-24
9218,TXN_3689579,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-12-02
9219,TXN_7770188,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-10-28
9221,TXN_1865302,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-08-16
9222,TXN_4224423,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-08-27
9228,TXN_5719592,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-08-07
9229,TXN_6121301,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-07
9231,TXN_7514279,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-04
9232,TXN_5153408,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-22
9236,TXN_1209852,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-11-18
9243,TXN_4508067,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-03-19
9247,TXN_1516961,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-01
9249,TXN_9506595,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-10
9253,TXN_3595118,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-03
9254,TXN_4040941,Cookie,1.0,1.0,1.0,Cash,In-store,2023-02-20
9260,TXN_2332609,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-05-17
9261,TXN_4183705,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-11-23
9267,TXN_5151780,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-06-24
9269,TXN_8140360,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-05-05
9276,TXN_7873479,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-03-18
9279,TXN_6775304,Tea,4.0,1.5,6.0,Cash,In-store,2023-03-08
9280,TXN_3801966,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-01-14
9281,TXN_2849095,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-07-13
9283,TXN_2210925,Juice,4.0,3.0,12.0,Cash,In-store,2023-07-06
9286,TXN_7750963,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-06-09
9287,TXN_8134280,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-01-29
9289,TXN_2014042,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-10-27
9295,TXN_2317041,Tea,3.0,1.5,4.5,Cash,In-store,2023-01-15
9300,TXN_7276478,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-09-07
